ìsìπï{åßéwíËésÉRÅ[Éh,åí ó í≤ç∏íPà ãÊä‘î‘çÜ,ìπòHéÌï ,òHê¸î‘çÜ,óﬂòaÇRîNìxí≤ç∏åí ó äœë™ÅEîÒäœë™ÇÃï ,å¬ï í≤ç∏äœë™íläàópÇÃï ,ÇPÇQÅEÇQÇSéûä‘äœë™ÇÃï ,åí ó äœë™îNåéì˙,ìVåÛ,è„ÇËÅEâ∫ÇËÇÃï ,é‘éÌãÊï™,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇVéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇWéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇXéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇSéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇTéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇUéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇVéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇWéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇXéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇSéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇTéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇUéûë‰,íãä‘ÇPÇQéûä‘é©ìÆé‘óﬁåí ó Åië‰Åj,ÇQÇSéûä‘é©ìÆé‘óﬁåí ó Åië‰Åj
16000,10,1,1080,1,0,2,20210929,1,1,1,203,142,182,169,143,159,118,150,172,142,142,105,80,61,37,26,16,11,15,9,15,28,43,97,1827,2265
16000,10,1,1080,1,0,2,20210929,1,1,2,95,94,94,149,130,130,101,110,122,127,161,161,185,197,234,216,213,148,186,192,194,151,114,78,1474,3582
16000,10,1,1080,1,0,2,20210929,1,2,1,65,79,129,158,115,134,143,166,203,227,267,152,91,75,35,27,38,23,28,18,14,28,32,72,1838,2319
16000,10,1,1080,1,0,2,20210929,1,2,2,105,97,93,107,143,116,100,115,121,123,125,157,212,164,200,249,199,177,158,227,199,202,152,135,1402,3676
16000,20,1,1080,1,0,2,20210929,1,1,1,249,179,192,201,154,170,133,169,182,160,175,123,84,60,44,25,17,11,15,11,12,34,44,106,2087,2550
16000,20,1,1080,1,0,2,20210929,1,1,2,95,90,102,148,127,116,105,114,115,122,157,166,185,189,236,212,202,145,173,209,177,144,93,83,1457,3505
16000,20,1,1080,1,0,2,20210929,1,2,1,116,102,134,187,148,163,151,197,226,239,307,170,103,81,37,26,35,27,25,18,17,22,32,90,2140,2653
16000,20,1,1080,1,0,2,20210929,1,2,2,113,100,87,98,145,121,107,126,129,127,128,145,199,168,199,242,208,168,156,214,196,192,160,136,1426,3664
16000,30,1,1080,1,0,2,20210929,1,1,1,249,179,192,201,154,170,133,169,182,160,175,123,84,60,44,25,17,11,15,11,12,34,44,106,2087,2550
16000,30,1,1080,1,0,2,20210929,1,1,2,95,90,102,148,127,116,105,114,115,122,157,166,185,189,236,212,202,145,173,209,177,144,93,83,1457,3505
16000,30,1,1080,1,0,2,20210929,1,2,1,116,102,134,187,148,163,151,197,226,239,307,170,103,81,37,26,35,27,25,18,17,22,32,90,2140,2653
16000,30,1,1080,1,0,2,20210929,1,2,2,113,100,87,98,145,121,107,126,129,127,128,145,199,168,199,242,208,168,156,214,196,192,160,136,1426,3664
16000,40,1,1080,1,0,2,20210929,1,1,1,336,233,227,221,172,190,170,189,196,188,194,149,104,74,51,31,17,12,17,12,12,33,45,117,2465,2990
16000,40,1,1080,1,0,2,20210929,1,1,2,108,97,117,153,133,125,111,119,132,113,154,173,186,188,239,212,187,147,180,213,171,143,90,82,1535,3573
16000,40,1,1080,1,0,2,20210929,1,2,1,183,130,154,199,176,186,175,217,253,269,350,206,124,83,41,28,34,29,23,21,17,23,37,109,2498,3067
16000,40,1,1080,1,0,2,20210929,1,2,2,123,104,99,109,149,131,115,135,135,135,130,143,181,190,198,232,218,163,146,212,205,188,165,140,1508,3746
16000,50,1,1080,1,0,2,20210929,1,1,1,489,312,287,277,216,227,225,263,238,220,247,189,116,77,74,28,20,17,17,12,13,31,50,168,3190,3813
16000,50,1,1080,1,0,2,20210929,1,1,2,148,125,133,187,156,129,135,127,146,122,180,159,193,192,240,211,179,157,177,223,156,143,93,106,1747,3817
16000,50,1,1080,1,0,2,20210929,1,2,1,282,175,200,251,222,232,204,243,321,348,437,253,144,98,57,33,34,26,25,17,19,23,41,132,3168,3817
16000,50,1,1080,1,0,2,20210929,1,2,2,138,126,121,137,150,156,116,146,148,160,143,150,186,207,183,243,222,164,153,195,219,181,172,144,1691,3960
16000,60,1,1080,1,0,2,20210929,1,1,1,598,395,384,324,276,306,280,322,304,311,325,262,150,108,86,47,26,22,25,12,12,30,59,196,4087,4860
16000,60,1,1080,1,0,2,20210929,1,1,2,184,164,176,193,171,137,136,137,135,135,195,160,176,193,238,209,168,163,196,210,162,134,111,118,1923,4001
16000,60,1,1080,1,0,2,20210929,1,2,1,413,258,257,301,276,304,281,292,403,440,541,353,189,119,55,47,40,29,23,19,21,23,46,191,4119,4921
