ìsìπï{åßéwíËésÉRÅ[Éh,åí ó í≤ç∏íPà ãÊä‘î‘çÜ,ìπòHéÌï ,òHê¸î‘çÜ,óﬂòaÇRîNìxí≤ç∏åí ó äœë™ÅEîÒäœë™ÇÃï ,å¬ï í≤ç∏äœë™íläàópÇÃï ,ÇPÇQÅEÇQÇSéûä‘äœë™ÇÃï ,åí ó äœë™îNåéì˙,ìVåÛ,è„ÇËÅEâ∫ÇËÇÃï ,é‘éÌãÊï™,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇVéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇWéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇXéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇSéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇTéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇUéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇVéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇWéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇXéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇSéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇTéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇUéûë‰,íãä‘ÇPÇQéûä‘é©ìÆé‘óﬁåí ó Åië‰Åj,ÇQÇSéûä‘é©ìÆé‘óﬁåí ó Åië‰Åj
40000,60,1,1030,1,0,2,20210929,1,1,1,1568,1525,1383,1214,1092,1075,957,996,1087,1111,1252,999,662,409,315,216,108,71,66,39,36,77,104,661,14259,17023
40000,60,1,1030,1,0,2,20210929,1,1,2,440,480,626,602,611,616,575,537,605,620,607,541,502,449,421,412,308,278,217,159,187,196,239,308,6860,10536
40000,60,1,1030,1,0,2,20210929,1,2,1,1235,1014,908,864,995,1011,986,1186,1403,1544,1633,1235,765,450,310,156,117,78,102,77,64,87,162,715,14014,17097
40000,60,1,1030,1,0,2,20210929,1,2,2,744,577,590,591,517,470,435,458,423,447,331,308,286,210,257,264,572,335,410,423,466,592,680,709,5891,11095
40000,70,1,1030,1,0,2,20210929,1,1,1,1586,1675,1502,1266,1160,1117,1052,1032,1122,1161,1327,1028,698,431,328,233,116,70,63,38,34,64,106,655,15028,17864
40000,70,1,1030,1,0,2,20210929,1,1,2,468,493,642,592,615,638,543,556,607,611,604,520,493,447,421,409,305,268,217,165,199,183,251,323,6889,10570
40000,70,1,1030,1,0,2,20210929,1,2,1,1263,1073,957,901,1021,1074,1023,1248,1431,1624,1686,1314,821,473,326,162,123,82,80,85,63,86,164,766,14615,17846
40000,70,1,1030,1,0,2,20210929,1,2,2,745,610,597,579,533,480,425,467,429,432,344,316,294,212,246,259,565,344,396,424,456,552,689,715,5957,11109
40000,80,1,1030,1,0,2,20210929,1,1,1,1563,1671,1489,1221,1140,1116,999,1012,1074,1096,1293,952,671,415,322,219,107,59,46,35,34,59,113,687,14626,17393
40000,80,1,1030,1,0,2,20210929,1,1,2,436,490,620,557,604,611,524,529,591,601,562,492,470,416,405,388,299,254,204,176,192,183,245,306,6617,10155
40000,80,1,1030,1,0,2,20210929,1,2,1,1190,999,943,870,998,1049,997,1165,1380,1572,1676,1333,829,474,331,169,123,84,70,84,56,69,129,684,14172,17274
40000,80,1,1030,1,0,2,20210929,1,2,2,723,600,572,537,532,462,416,434,428,401,342,302,284,210,232,253,543,345,377,421,446,527,672,709,5749,10768
40000,90,1,1030,1,0,2,20210929,1,1,1,1736,1861,1557,1281,1208,1178,1028,1058,1095,1073,1309,997,677,411,332,200,105,55,45,41,31,79,158,796,15381,18311
40000,90,1,1030,1,0,2,20210929,1,1,2,442,533,621,624,617,626,563,565,607,624,533,500,441,457,373,399,301,255,213,198,189,184,276,338,6855,10479
40000,90,1,1030,1,0,2,20210929,1,2,1,1205,1043,950,894,978,1082,1034,1198,1505,1719,1808,1428,890,497,337,206,116,106,87,84,57,65,112,645,14844,18046
40000,90,1,1030,1,0,2,20210929,1,2,2,768,642,586,554,569,469,454,430,453,412,357,304,287,224,223,241,513,384,364,428,417,524,672,694,5998,10969
40000,100,1,1030,1,0,2,20210929,1,1,1,1917,2102,1676,1392,1404,1228,1107,1181,1193,1186,1463,1217,726,506,358,188,104,62,48,41,46,77,177,886,17066,20285
40000,100,1,1030,1,0,2,20210929,1,1,2,474,548,614,702,667,623,574,592,625,620,532,490,407,455,359,384,254,257,161,169,142,183,252,360,7061,10444
40000,100,1,1030,1,0,2,20210929,1,2,1,1613,1366,1041,1055,1029,1131,1120,1292,1596,1841,2001,1582,944,566,345,211,119,91,91,93,55,66,139,720,16667,20107
