ìsìπï{åßéwíËésÉRÅ[Éh,åí ó í≤ç∏íPà ãÊä‘î‘çÜ,ìπòHéÌï ,òHê¸î‘çÜ,óﬂòaÇRîNìxí≤ç∏åí ó äœë™ÅEîÒäœë™ÇÃï ,å¬ï í≤ç∏äœë™íläàópÇÃï ,ÇPÇQÅEÇQÇSéûä‘äœë™ÇÃï ,åí ó äœë™îNåéì˙,ìVåÛ,è„ÇËÅEâ∫ÇËÇÃï ,é‘éÌãÊï™,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇVéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇWéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇXéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇSéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇTéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇUéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇVéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇWéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇXéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇSéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇTéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇUéûë‰,íãä‘ÇPÇQéûä‘é©ìÆé‘óﬁåí ó Åië‰Åj,ÇQÇSéûä‘é©ìÆé‘óﬁåí ó Åië‰Åj
46000,10,1,1030,1,0,2,20210929,2,1,1,144,141,191,202,179,165,160,197,184,221,182,168,95,72,40,17,12,9,10,8,6,15,27,87,2134,2532
46000,10,1,1030,1,0,2,20210929,2,1,2,66,78,126,147,124,110,106,99,109,89,74,75,98,71,70,58,29,20,25,28,35,38,30,48,1203,1753
46000,10,1,1030,1,0,2,20210929,2,2,1,98,159,186,161,164,142,167,186,201,254,235,151,128,82,51,25,32,13,12,9,7,18,16,95,2104,2592
46000,10,1,1030,1,0,2,20210929,2,2,2,115,91,87,80,87,55,59,64,81,68,66,76,61,59,57,73,126,92,89,85,93,119,119,131,929,2033
46000,20,1,1030,1,0,2,20210929,2,1,1,246,202,242,249,212,191,206,221,204,232,198,179,104,81,38,21,14,9,14,3,6,20,28,115,2582,3035
46000,20,1,1030,1,0,2,20210929,2,1,2,79,89,133,142,135,104,102,94,100,77,73,75,97,57,77,46,26,26,22,27,33,38,29,52,1203,1733
46000,20,1,1030,1,0,2,20210929,2,2,1,135,179,210,182,187,156,182,229,253,293,314,207,157,108,56,35,29,14,10,9,10,16,24,75,2527,3070
46000,20,1,1030,1,0,2,20210929,2,2,2,117,91,88,70,94,70,58,65,79,86,69,77,56,63,58,57,138,85,84,82,98,100,127,130,964,2042
46000,30,1,1030,1,0,2,20210929,2,1,1,336,253,244,254,238,199,206,224,210,219,204,177,105,72,35,22,16,10,14,7,8,19,37,153,2764,3262
46000,30,1,1030,1,0,2,20210929,2,1,2,90,96,127,145,129,104,94,91,96,78,63,78,86,67,62,42,29,21,26,24,35,36,33,52,1191,1704
46000,30,1,1030,1,0,2,20210929,2,2,1,137,184,197,191,201,170,174,225,292,324,364,284,164,129,56,37,27,16,11,6,9,21,23,77,2743,3319
46000,30,1,1030,1,0,2,20210929,2,2,2,124,82,90,73,96,91,63,62,84,91,69,73,62,59,53,52,136,76,83,84,94,88,130,124,998,2039
46000,40,1,1030,1,0,2,20210929,2,1,1,427,457,354,318,305,252,235,298,271,246,266,196,144,63,38,22,14,10,15,7,9,17,48,201,3625,4213
46000,40,1,1030,1,0,2,20210929,2,1,2,108,119,147,146,134,111,90,104,103,71,69,70,81,56,62,47,23,18,23,24,32,39,37,52,1272,1766
46000,40,1,1030,1,0,2,20210929,2,2,1,189,207,229,269,271,186,248,275,411,393,479,392,214,175,75,44,30,17,13,8,9,20,30,85,3549,4269
46000,40,1,1030,1,0,2,20210929,2,2,2,121,96,89,94,100,96,78,71,95,104,84,83,66,61,52,56,113,84,67,70,77,90,111,130,1111,2088
46000,50,1,1030,1,0,2,20210929,2,1,1,1195,968,719,669,594,506,489,449,421,458,484,402,275,135,66,30,29,22,13,6,17,27,89,628,7354,8691
46000,50,1,1030,1,0,2,20210929,2,1,2,211,228,220,207,207,182,163,158,136,115,103,86,112,50,69,66,32,29,39,37,55,55,80,158,2016,2798
46000,50,1,1030,1,0,2,20210929,2,2,1,514,480,416,479,476,423,451,562,734,882,1143,1089,584,342,140,79,48,34,18,16,9,24,56,238,7649,9237
46000,50,1,1030,1,0,2,20210929,2,2,2,169,156,168,176,161,171,193,160,189,191,153,134,97,86,54,60,99,68,80,82,87,85,120,152,2021,3091
46000,60,1,1030,1,0,2,20210929,2,1,1,1282,1084,800,716,635,563,538,499,514,499,572,499,351,158,86,48,31,19,13,11,15,28,128,708,8201,9797
46000,60,1,1030,1,0,2,20210929,2,1,2,243,231,213,212,200,169,151,141,123,106,97,94,110,38,41,48,29,30,31,27,63,49,86,144,1980,2676
46000,60,1,1030,1,0,2,20210929,2,2,1,751,610,463,477,521,463,505,621,744,998,1169,1197,671,380,167,100,59,39,18,13,18,19,60,335,8519,10398
46000,60,1,1030,1,0,2,20210929,2,2,2,168,175,175,165,155,172,152,176,179,180,147,123,71,80,46,52,72,86,76,86,71,79,120,156,1967,2962
46000,70,1,1030,1,0,2,20210929,2,1,1,1263,1118,907,731,696,556,571,568,539,543,647,581,426,172,107,84,49,39,40,38,58,67,170,610,8720,10580
46000,70,1,1030,1,0,2,20210929,2,1,2,373,330,268,215,205,164,169,168,159,160,191,171,126,50,32,25,14,11,12,11,17,19,50,180,2573,3120
46000,70,1,1030,1,0,2,20210929,2,2,1,916,673,592,556,583,549,556,612,770,924,1033,988,556,340,190,113,80,87,65,76,54,75,123,473,8752,10984
46000,70,1,1030,1,0,2,20210929,2,2,2,280,206,182,170,179,167,171,187,236,283,316,302,170,104,58,35,25,27,19,23,16,22,38,145,2679,3361
46000,75,1,1030,1,0,2,20210929,2,1,1,927,806,626,545,465,398,408,429,381,465,563,504,297,142,81,65,36,29,23,30,45,54,142,453,6517,7914
46000,75,1,1030,1,0,2,20210929,2,1,2,274,237,185,161,136,118,121,126,113,137,166,149,87,42,24,20,10,9,7,9,13,17,42,133,1923,2336
46000,75,1,1030,1,0,2,20210929,2,2,1,1009,609,615,511,472,469,518,504,577,618,929,902,688,448,241,151,56,49,22,22,26,51,94,506,7733,10087
46000,75,1,1030,1,0,2,20210929,2,2,2,103,91,85,75,39,36,60,79,39,62,31,16,12,16,11,6,16,13,19,11,23,23,30,31,716,927
46000,80,1,1030,1,0,2,20210929,2,1,1,1112,967,752,653,558,477,490,514,456,558,675,605,356,171,96,78,42,34,29,35,54,66,171,544,7817,9493
46000,80,1,1030,1,0,2,20210929,2,1,2,328,285,222,193,164,142,145,152,136,165,200,179,105,51,29,23,12,10,8,10,16,20,51,160,2311,2806
46000,80,1,1030,1,0,2,20210929,2,2,1,1211,731,739,614,568,563,621,605,694,742,1115,1082,825,537,290,182,68,59,28,28,32,60,113,608,9285,12115
46000,80,1,1030,1,0,2,20210929,2,2,2,123,110,103,91,47,44,73,95,47,76,38,18,14,20,14,8,20,15,23,14,27,27,36,38,865,1121
46000,84,1,5904,1,0,2,20211000,1,1,1,158,111,105,112,103,101,109,116,116,120,177,136,81,44,29,16,7,5,4,3,5,4,12,50,1464,1724
46000,84,1,5904,1,0,2,20211000,1,1,2,20,34,34,32,32,24,30,32,33,25,15,9,4,2,3,1,1,2,1,1,1,2,5,12,320,355
46000,84,1,5904,1,0,2,20211000,1,2,1,189,123,110,103,101,99,109,109,115,130,189,118,64,31,23,11,8,4,3,2,5,5,14,79,1495,1744
46000,84,1,5904,1,0,2,20211000,1,2,2,25,30,41,32,25,18,27,25,25,23,17,8,4,3,1,2,1,2,2,2,3,5,6,18,296,345
46000,86,1,5904,1,0,2,20211000,1,1,1,308,143,126,133,129,120,128,139,142,136,200,156,89,56,32,21,8,7,5,3,5,9,20,87,1860,2202
46000,86,1,5904,1,0,2,20211000,1,1,2,45,57,51,46,50,36,36,41,40,29,16,9,5,3,3,3,4,6,4,4,7,7,10,28,456,540
46000,86,1,5904,1,0,2,20211000,1,2,1,204,133,133,137,120,117,134,136,143,192,290,171,104,50,30,16,10,6,4,2,5,7,14,89,1910,2247
46000,86,1,5904,1,0,2,20211000,1,2,2,36,43,62,49,39,25,33,32,35,31,26,9,4,4,2,2,2,3,4,4,6,9,14,21,420,495
46000,88,1,5904,1,0,2,20211000,1,1,1,308,137,130,143,148,135,139,153,156,150,190,159,95,64,41,27,12,8,5,3,7,9,20,103,1948,2342
46000,88,1,5904,1,0,2,20211000,1,1,2,49,61,49,47,49,36,40,45,40,28,13,10,6,4,3,3,4,5,3,4,7,8,9,29,467,552
46000,88,1,5904,1,0,2,20211000,1,2,1,206,147,147,149,135,131,148,152,158,205,328,203,117,59,29,16,11,5,4,2,4,5,14,90,2109,2465
46000,88,1,5904,1,0,2,20211000,1,2,2,35,42,63,50,39,29,34,36,41,40,28,13,5,3,2,2,2,3,4,4,5,8,11,19,450,518
46000,90,1,5904,1,0,2,20211000,1,1,1,394,358,312,280,274,243,237,237,250,285,421,326,183,102,62,35,17,11,7,7,7,13,17,115,3617,4193
46000,90,1,5904,1,0,2,20211000,1,1,2,105,115,108,97,88,77,78,81,82,63,48,36,22,13,12,7,11,11,11,19,16,26,35,65,978,1226
46000,90,1,5904,1,0,2,20211000,1,2,1,434,320,244,225,218,218,240,256,293,314,420,295,154,89,55,35,22,13,8,6,10,16,46,243,3477,4174
46000,90,1,5904,1,0,2,20211000,1,2,2,77,102,111,103,92,60,78,76,71,71,55,27,16,10,6,6,11,7,9,12,16,29,35,53,923,1133
46000,92,1,5904,1,0,2,20211000,1,1,1,360,305,273,243,237,204,187,184,191,219,272,219,127,88,47,30,15,9,6,4,6,11,16,113,2894,3366
46000,92,1,5904,1,0,2,20211000,1,1,2,106,100,98,82,79,67,63,64,63,43,39,30,19,16,10,9,11,11,10,13,16,23,36,70,834,1078
46000,92,1,5904,1,0,2,20211000,1,2,1,268,237,193,187,175,179,204,222,263,293,382,257,130,68,36,18,15,8,6,4,5,9,28,161,2860,3348
46000,92,1,5904,1,0,2,20211000,1,2,2,66,92,103,95,81,61,72,75,70,65,61,28,18,10,6,6,10,8,8,12,14,28,31,51,869,1071
46000,94,1,5904,1,0,2,20211000,1,1,1,356,308,268,243,226,184,173,173,168,193,193,149,89,72,33,18,12,7,5,4,5,9,13,144,2634,3045
46000,94,1,5904,1,0,2,20211000,1,1,2,117,108,93,76,78,67,62,58,58,37,34,27,15,16,8,9,10,10,9,10,16,19,29,81,815,1047
46000,94,1,5904,1,0,2,20211000,1,2,1,178,186,172,171,162,163,188,227,266,301,396,258,132,68,22,16,10,7,5,4,3,5,20,107,2668,3067
