ìsìπï{åßéwíËésÉRÅ[Éh,åí ó í≤ç∏íPà ãÊä‘î‘çÜ,ìπòHéÌï ,òHê¸î‘çÜ,óﬂòaÇRîNìxí≤ç∏åí ó äœë™ÅEîÒäœë™ÇÃï ,å¬ï í≤ç∏äœë™íläàópÇÃï ,ÇPÇQÅEÇQÇSéûä‘äœë™ÇÃï ,åí ó äœë™îNåéì˙,ìVåÛ,è„ÇËÅEâ∫ÇËÇÃï ,é‘éÌãÊï™,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇVéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇWéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇXéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇSéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇTéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇUéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇVéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇWéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇXéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇSéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇTéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇUéûë‰,íãä‘ÇPÇQéûä‘é©ìÆé‘óﬁåí ó Åië‰Åj,ÇQÇSéûä‘é©ìÆé‘óﬁåí ó Åië‰Åj
39000,10,1,1612,1,0,2,20210929,2,1,1,148,166,165,184,181,197,215,239,297,344,341,246,143,82,43,40,23,16,5,9,10,18,21,91,2723,3224
39000,10,1,1612,1,0,2,20210929,2,1,2,68,71,128,143,129,110,84,88,99,71,102,86,54,54,48,27,28,37,29,31,32,27,42,54,1179,1642
39000,10,1,1612,1,0,2,20210929,2,2,1,179,200,249,235,233,221,182,177,213,245,238,145,114,88,66,39,32,28,21,17,4,15,26,63,2517,3030
39000,10,1,1612,1,0,2,20210929,2,2,2,108,90,85,86,74,79,75,82,97,46,50,49,42,41,30,52,69,72,58,74,78,108,117,112,921,1774
39000,20,1,1612,1,0,2,20210929,2,1,1,392,287,251,215,216,243,254,289,320,368,313,237,143,87,36,48,25,17,6,7,12,23,39,195,3385,4023
39000,20,1,1612,1,0,2,20210929,2,1,2,72,98,131,130,123,91,88,87,73,76,94,70,52,55,49,16,32,38,25,30,32,23,39,48,1133,1572
39000,20,1,1612,1,0,2,20210929,2,2,1,182,226,250,246,248,262,217,240,280,304,393,275,179,113,84,53,29,30,22,24,4,12,15,62,3123,3750
39000,20,1,1612,1,0,2,20210929,2,2,2,115,92,90,84,76,78,73,94,88,58,56,51,40,44,29,46,65,66,54,54,77,100,104,117,955,1751
39000,30,1,1612,1,0,2,20210929,2,1,1,445,346,233,179,173,198,181,242,235,268,237,215,110,51,44,35,21,16,1,5,12,14,33,201,2952,3495
39000,30,1,1612,1,0,2,20210929,2,1,2,45,70,67,106,78,54,55,65,42,54,59,35,30,12,7,7,12,12,9,10,19,7,13,24,730,892
39000,30,1,1612,1,0,2,20210929,2,2,1,196,220,204,210,215,194,180,201,230,266,384,275,184,110,62,49,19,31,16,15,7,10,12,68,2775,3358
39000,30,1,1612,1,0,2,20210929,2,2,2,67,74,64,55,50,69,47,45,24,33,31,27,23,22,16,15,24,22,18,20,21,39,47,86,586,939
39000,40,1,1612,1,0,2,20210929,2,1,1,667,517,264,233,228,237,227,290,291,372,491,387,173,81,48,24,20,10,5,3,7,5,21,163,4204,4764
39000,40,1,1612,1,0,2,20210929,2,1,2,29,35,43,75,58,50,56,51,56,60,41,49,38,10,5,9,5,2,3,2,13,5,14,22,603,731
39000,40,1,1612,1,0,2,20210929,2,2,1,475,461,293,286,253,242,269,238,246,275,476,347,168,84,53,29,19,11,9,13,10,18,37,193,3861,4505
39000,40,1,1612,1,0,2,20210929,2,2,2,66,76,50,49,46,61,38,35,28,23,16,17,7,9,6,10,9,9,9,13,20,34,42,69,505,742
39000,50,1,1612,1,0,2,20210929,2,1,1,291,246,208,191,196,222,194,256,242,374,417,313,179,75,49,27,20,10,4,5,3,4,16,86,3150,3628
39000,50,1,1612,1,0,2,20210929,2,1,2,17,35,31,46,43,36,43,36,39,48,27,37,34,7,5,9,3,1,3,2,5,5,10,12,438,534
39000,50,1,1612,1,0,2,20210929,2,2,1,381,349,247,261,216,190,200,187,199,188,207,150,98,66,46,18,21,12,8,16,8,20,38,168,2775,3294
39000,50,1,1612,1,0,2,20210929,2,2,2,44,49,39,31,29,44,25,19,24,11,6,11,10,4,4,4,8,10,10,8,20,27,36,55,332,528
