ìsìπï{åßéwíËésÉRÅ[Éh,åí ó í≤ç∏íPà ãÊä‘î‘çÜ,ìπòHéÌï ,òHê¸î‘çÜ,óﬂòaÇRîNìxí≤ç∏åí ó äœë™ÅEîÒäœë™ÇÃï ,å¬ï í≤ç∏äœë™íläàópÇÃï ,ÇPÇQÅEÇQÇSéûä‘äœë™ÇÃï ,åí ó äœë™îNåéì˙,ìVåÛ,è„ÇËÅEâ∫ÇËÇÃï ,é‘éÌãÊï™,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇVéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇWéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇXéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇSéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇTéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇUéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇVéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇWéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇXéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇSéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇTéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇUéûë‰,íãä‘ÇPÇQéûä‘é©ìÆé‘óﬁåí ó Åië‰Åj,ÇQÇSéûä‘é©ìÆé‘óﬁåí ó Åië‰Åj
25000,10,1,1011,1,0,2,20210929,2,1,1,284,304,405,414,354,383,427,460,571,633,638,464,340,270,177,159,108,72,69,36,38,47,71,153,5337,6877
25000,10,1,1011,1,0,2,20210929,2,1,2,358,318,387,419,472,475,406,415,366,351,336,372,316,333,404,419,493,334,265,250,260,340,328,384,4675,8801
25000,10,1,1011,1,0,2,20210929,2,2,1,418,525,480,473,446,408,460,447,430,479,455,373,274,206,172,128,93,56,52,37,67,83,111,245,5394,6918
25000,10,1,1011,1,0,2,20210929,2,2,2,305,279,410,390,428,433,363,407,370,308,344,301,317,368,346,464,429,356,387,426,412,448,358,397,4338,9046
25000,20,1,1011,1,0,2,20210929,2,1,1,587,655,645,588,525,517,496,516,551,598,606,444,296,264,170,185,100,56,53,36,45,61,97,263,6728,8354
25000,20,1,1011,1,0,2,20210929,2,1,2,442,435,471,497,488,470,384,410,371,401,363,363,346,354,493,563,551,384,281,260,309,387,387,463,5095,9873
25000,20,1,1011,1,0,2,20210929,2,2,1,494,546,477,489,481,518,580,629,717,817,761,564,411,282,189,142,102,61,46,42,38,51,95,266,7073,8798
25000,20,1,1011,1,0,2,20210929,2,2,2,351,351,432,492,527,524,492,500,391,416,378,346,312,357,349,502,498,414,414,457,451,447,372,430,5200,10203
25000,30,1,1011,1,0,2,20210929,2,1,1,651,681,690,673,558,572,519,517,566,591,570,432,318,259,195,171,104,57,59,35,48,58,91,301,7020,8716
25000,30,1,1011,1,0,2,20210929,2,1,2,426,385,436,479,465,450,389,382,329,366,362,326,339,386,495,542,539,371,267,284,306,376,395,479,4795,9574
25000,30,1,1011,1,0,2,20210929,2,2,1,497,528,490,503,510,535,628,692,757,857,843,652,426,291,185,137,98,56,41,33,40,47,91,262,7492,9199
25000,30,1,1011,1,0,2,20210929,2,2,2,350,308,429,472,526,487,478,489,406,379,368,343,319,348,343,476,493,398,376,440,457,460,372,395,5035,9912
25000,40,1,1011,1,0,2,20210929,2,1,1,774,789,749,716,604,604,540,556,585,588,579,451,338,249,208,157,117,50,60,34,47,61,102,409,7535,9367
25000,40,1,1011,1,0,2,20210929,2,1,2,476,421,476,521,510,467,414,389,349,368,360,336,334,409,529,555,526,344,285,293,325,367,407,514,5087,9975
25000,40,1,1011,1,0,2,20210929,2,2,1,514,563,519,517,530,535,667,697,802,927,979,730,470,337,204,146,99,61,45,36,38,43,87,263,7980,9809
25000,40,1,1011,1,0,2,20210929,2,2,2,400,340,429,536,517,516,497,505,471,398,382,354,318,342,355,458,491,428,364,426,459,455,424,370,5345,10235
25000,50,1,1011,1,0,2,20210929,2,1,1,1095,1026,950,796,699,701,606,617,621,597,623,472,377,274,232,178,128,53,57,46,46,75,101,545,8803,10915
25000,50,1,1011,1,0,2,20210929,2,1,2,567,458,522,577,562,482,464,408,382,379,370,353,355,412,548,553,506,343,299,294,313,398,448,526,5524,10519
25000,50,1,1011,1,0,2,20210929,2,2,1,623,599,567,575,609,600,705,808,964,1108,1245,908,585,395,238,155,110,71,48,36,36,54,88,305,9311,11432
25000,50,1,1011,1,0,2,20210929,2,2,2,420,378,467,579,543,545,507,541,531,425,443,369,324,345,360,433,478,428,364,418,460,456,451,410,5748,10675
25000,60,1,1011,1,0,2,20210929,2,1,1,1260,1111,1003,838,731,764,653,642,618,604,651,493,390,286,223,178,128,64,54,46,48,83,107,620,9368,11595
25000,60,1,1011,1,0,2,20210929,2,1,2,571,466,532,577,548,518,433,406,402,362,358,343,360,410,541,559,495,309,310,292,309,392,448,523,5516,10464
25000,60,1,1011,1,0,2,20210929,2,2,1,669,655,580,584,613,649,691,869,1036,1204,1358,994,638,408,292,155,111,72,56,35,35,48,95,305,9902,12152
25000,60,1,1011,1,0,2,20210929,2,2,2,437,368,458,575,550,555,501,555,527,423,466,365,331,326,360,404,495,425,374,401,427,469,447,403,5780,10642
25000,70,1,1011,1,0,2,20210929,2,1,1,1729,1400,1250,1117,991,974,800,767,685,672,701,595,435,309,237,190,127,67,58,48,51,81,148,859,11681,14291
25000,70,1,1011,1,0,2,20210929,2,1,2,622,546,626,672,590,582,501,435,456,375,381,362,365,434,568,568,468,343,324,302,313,415,491,604,6148,11343
25000,70,1,1011,1,0,2,20210929,2,2,1,826,756,668,621,657,770,829,1114,1389,1585,1674,1312,792,514,329,178,120,82,66,40,35,54,115,334,12201,14860
25000,70,1,1011,1,0,2,20210929,2,2,2,500,437,532,632,610,600,547,596,582,494,479,415,372,318,374,389,515,417,381,407,438,466,483,454,6424,11438
25000,80,1,1011,1,0,2,20210929,2,1,1,2039,1640,1375,1211,1130,1071,871,855,760,778,783,681,506,353,275,224,138,69,66,52,56,84,181,1069,13194,16267
25000,80,1,1011,1,0,2,20210929,2,1,2,708,628,769,796,700,706,590,539,534,465,421,395,381,494,653,678,481,364,355,331,355,437,566,691,7251,13037
25000,80,1,1011,1,0,2,20210929,2,2,1,945,913,794,705,771,844,925,1212,1558,1784,1912,1585,935,624,374,201,127,96,68,45,39,67,127,395,13948,17046
25000,80,1,1011,1,0,2,20210929,2,2,2,597,571,658,743,772,681,646,695,694,569,557,469,431,357,414,385,554,428,394,432,481,514,527,548,7652,13117
25000,90,1,1011,1,0,2,20210929,2,1,1,2549,2067,1609,1377,1326,1229,1027,994,958,994,947,868,629,477,357,273,161,99,77,55,64,96,219,1257,15945,19709
25000,90,1,1011,1,0,2,20210929,2,1,2,835,760,859,968,830,849,681,681,642,554,474,429,445,527,676,704,536,426,391,368,420,486,656,793,8562,14990
25000,90,1,1011,1,0,2,20210929,2,2,1,1080,1033,994,915,923,1017,1113,1520,1813,2056,2253,1832,1097,750,451,228,134,97,86,56,56,87,150,564,16549,20305
25000,90,1,1011,1,0,2,20210929,2,2,2,658,668,850,899,908,791,756,808,813,659,594,518,475,411,460,421,596,455,428,456,526,554,609,638,8922,14951
25000,100,1,1011,1,0,2,20210929,2,1,1,2549,2067,1609,1377,1326,1229,1027,994,958,994,947,868,629,477,357,273,161,99,77,55,64,96,219,1257,15945,19709
25000,100,1,1011,1,0,2,20210929,2,1,2,835,760,859,968,830,849,681,681,642,554,474,429,445,527,676,704,536,426,391,368,420,486,656,793,8562,14990
25000,100,1,1011,1,0,2,20210929,2,2,1,1080,1033,994,915,923,1017,1113,1520,1813,2056,2253,1832,1097,750,451,228,134,97,86,56,56,87,150,564,16549,20305
25000,100,1,1011,1,0,2,20210929,2,2,2,658,668,850,899,908,791,756,808,813,659,594,518,475,411,460,421,596,455,428,456,526,554,609,638,8922,14951
25000,110,1,1011,1,0,2,20210929,2,1,1,3278,2698,2178,1912,1800,1676,1501,1399,1380,1505,1333,1212,908,707,521,402,271,168,122,97,109,174,342,1754,21872,27447
25000,110,1,1011,1,0,2,20210929,2,1,2,1214,1092,1337,1455,1360,1353,1228,1246,1213,1260,1212,1209,1262,1384,1565,1490,1132,850,833,821,876,926,1075,1200,15179,28593
25000,110,1,1011,1,0,2,20210929,2,2,1,1379,1355,1304,1328,1337,1462,1519,2061,2609,3009,3162,2565,1597,1124,706,390,283,199,165,119,123,165,259,729,23090,28949
25000,110,1,1011,1,0,2,20210929,2,2,2,1218,1062,1210,1326,1302,1205,1169,1187,1208,1060,983,920,905,865,950,1020,1640,1282,1306,1582,1628,1567,1587,1387,13850,29569
25000,120,1,1011,1,0,2,20210929,2,1,1,2041,1648,1347,1155,1114,1014,945,914,897,1006,908,825,589,466,315,268,193,117,87,73,77,118,212,1068,13814,17397
25000,120,1,1011,1,0,2,20210929,2,1,2,683,633,744,845,825,778,755,789,751,838,850,897,894,912,964,993,738,609,635,619,637,689,713,748,9388,18539
25000,120,1,1011,1,0,2,20210929,2,2,1,923,928,858,849,824,881,893,1274,1574,1843,1895,1589,1020,716,447,262,203,144,110,84,87,120,184,476,14331,18184
25000,120,1,1011,1,0,2,20210929,2,2,2,729,591,694,776,715,702,670,678,713,681,642,625,608,632,667,756,1036,882,847,1078,1111,1030,993,817,8216,18673
25000,130,1,1011,1,0,2,20210929,2,1,1,2458,1948,1536,1266,1256,1136,1069,1058,1030,1187,1105,1016,710,554,376,288,212,137,88,78,82,127,230,1258,16065,20205
25000,130,1,1011,1,0,2,20210929,2,1,2,715,665,789,907,858,811,788,822,801,871,888,906,912,913,983,972,755,622,642,627,651,688,743,791,9821,19120
25000,130,1,1011,1,0,2,20210929,2,2,1,1223,1181,990,966,932,998,1006,1397,1766,2008,2131,1784,1097,791,488,286,215,160,112,86,92,129,200,566,16382,20604
25000,130,1,1011,1,0,2,20210929,2,2,2,786,640,719,808,741,711,719,707,731,688,659,637,627,636,686,739,1050,877,850,1055,1136,1031,1018,854,8546,19105
25000,140,1,1011,1,0,2,20210929,2,1,1,2427,1910,1540,1274,1272,1113,1060,1095,1033,1169,1138,1069,747,587,412,332,201,147,90,86,90,130,238,1395,16100,20555
25000,140,1,1011,1,0,2,20210929,2,1,2,724,681,802,908,881,805,809,794,810,868,891,930,896,917,989,959,751,619,666,614,684,680,741,813,9903,19232
25000,140,1,1011,1,0,2,20210929,2,2,1,1283,1212,983,969,954,1022,979,1365,1732,1986,2208,1812,1128,823,487,288,226,162,115,91,92,127,198,617,16505,20859
25000,140,1,1011,1,0,2,20210929,2,2,2,793,654,708,808,743,722,722,710,745,701,673,621,643,639,684,753,1032,906,845,1039,1123,1043,1047,855,8600,19209
25000,150,1,1080,1,0,2,20210929,1,1,1,210,239,288,332,257,228,229,209,223,232,223,189,126,122,89,72,62,30,25,32,34,53,54,116,2859,3674
25000,150,1,1080,1,0,2,20210929,1,1,2,176,134,136,176,209,169,128,139,151,161,165,175,171,172,207,268,320,199,156,158,186,201,199,185,1919,4341
25000,150,1,1080,1,0,2,20210929,1,2,1,117,154,203,206,210,245,296,335,392,427,409,315,269,157,102,52,57,48,29,8,12,19,44,67,3309,4173
25000,150,1,1080,1,0,2,20210929,1,2,2,117,157,191,311,301,244,224,161,163,143,168,163,152,167,209,219,206,161,186,181,135,158,140,135,2343,4392
25000,160,1,1080,1,0,2,20210929,2,1,1,291,305,352,347,265,252,269,220,240,239,239,211,130,145,93,82,57,33,24,35,40,68,54,141,3230,4132
25000,160,1,1080,1,0,2,20210929,2,1,2,175,153,167,188,219,155,137,150,174,144,188,165,193,172,205,282,296,192,165,125,169,217,177,181,2015,4389
25000,160,1,1080,1,0,2,20210929,2,2,1,159,173,222,234,224,267,334,374,437,478,467,353,297,169,116,65,52,59,29,20,11,17,38,93,3722,4688
25000,160,1,1080,1,0,2,20210929,2,2,2,130,151,180,275,318,249,245,186,170,163,182,166,153,144,195,215,220,176,165,177,148,150,143,155,2415,4456
25000,165,1,1080,1,0,2,20210929,2,1,1,326,336,372,365,287,253,273,233,238,253,248,224,141,148,94,88,52,39,22,35,35,69,66,146,3408,4343
25000,165,1,1080,1,0,2,20210929,2,1,2,182,164,182,198,227,169,143,143,181,152,189,160,194,169,215,295,287,186,160,128,168,209,177,171,2090,4449
25000,165,1,1080,1,0,2,20210929,2,2,1,170,177,237,243,239,279,338,376,463,504,493,374,295,188,116,68,57,55,31,20,12,18,34,105,3893,4892
25000,165,1,1080,1,0,2,20210929,2,2,2,137,152,173,269,318,263,252,196,177,174,179,175,145,150,184,217,225,183,158,181,149,155,130,164,2465,4506
25000,170,1,1080,1,0,2,20210929,2,1,1,393,499,486,430,380,354,351,324,293,325,326,297,181,164,114,91,53,47,25,28,42,68,71,175,4458,5517
25000,170,1,1080,1,0,2,20210929,2,1,2,234,235,233,225,247,205,181,156,206,172,210,163,203,173,241,299,271,179,148,127,162,226,197,195,2467,4888
25000,170,1,1080,1,0,2,20210929,2,2,1,270,246,272,285,294,356,375,476,566,640,595,443,315,242,127,78,55,59,33,25,15,21,29,162,4818,5979
25000,170,1,1080,1,0,2,20210929,2,2,2,156,189,211,291,329,308,309,220,198,221,189,211,155,152,183,207,240,179,169,175,162,163,142,163,2832,4922
25000,180,1,1080,1,0,2,20210929,2,1,1,514,635,553,491,464,423,407,373,350,360,364,344,212,182,133,106,60,42,35,28,52,60,77,215,5278,6480
25000,180,1,1080,1,0,2,20210929,2,1,2,279,268,286,270,277,248,210,201,223,199,227,179,201,187,246,305,270,191,164,137,170,233,219,235,2867,5425
25000,180,1,1080,1,0,2,20210929,2,2,1,336,315,327,332,332,398,441,532,647,741,686,497,357,253,136,96,60,60,39,29,18,26,40,185,5584,6883
25000,180,1,1080,1,0,2,20210929,2,2,2,191,234,248,325,377,337,336,283,229,265,218,239,159,168,191,206,252,195,169,188,176,179,160,185,3282,5510
25000,190,1,1910,1,0,2,20210929,2,1,1,366,409,491,542,495,443,464,458,514,571,599,491,384,234,216,179,177,107,58,53,50,74,100,176,5843,7651
25000,190,1,1910,1,0,2,20210929,2,1,2,515,466,509,604,607,581,524,608,690,625,833,836,901,796,808,978,1051,555,485,469,495,535,542,522,7398,15535
25000,190,1,1910,1,0,2,20210929,2,2,1,400,381,422,490,466,444,462,560,621,634,636,493,465,301,191,154,141,95,79,76,73,104,141,318,6009,8147
25000,190,1,1910,1,0,2,20210929,2,2,2,463,421,536,551,486,480,388,430,424,426,434,426,454,531,578,971,989,887,1150,1216,1182,1091,914,637,5465,16065
25000,200,1,1910,1,0,2,20210929,2,1,1,409,473,475,536,482,434,415,429,480,536,555,420,349,208,202,182,145,85,62,51,40,78,92,210,5644,7348
25000,200,1,1910,1,0,2,20210929,2,1,2,425,407,426,540,553,511,514,576,603,637,804,783,850,735,736,907,882,511,455,465,476,495,463,489,6779,14243
25000,200,1,1910,1,0,2,20210929,2,2,1,338,362,385,476,443,419,428,547,644,657,655,505,462,314,193,137,150,99,80,69,64,96,148,242,5859,7913
25000,200,1,1910,1,0,2,20210929,2,2,2,444,372,454,469,420,437,356,392,402,384,394,412,450,487,513,842,1021,833,1067,1161,1147,1072,924,669,4936,15122
25000,210,1,1910,1,0,2,20210929,2,1,1,651,619,568,598,541,490,468,474,524,601,565,469,349,246,190,193,146,75,61,47,39,87,103,324,6568,8428
25000,210,1,1910,1,0,2,20210929,2,1,2,459,425,470,579,605,552,556,614,626,687,801,797,838,741,775,912,827,506,461,462,480,509,458,505,7171,14645
25000,210,1,1910,1,0,2,20210929,2,2,1,413,406,421,518,510,470,485,641,809,856,844,628,491,355,220,145,152,106,80,68,66,99,143,260,7001,9186
25000,210,1,1910,1,0,2,20210929,2,2,2,512,417,480,526,449,471,405,422,425,421,412,411,459,469,524,800,1024,823,1014,1172,1133,1084,960,736,5351,15549
25000,220,1,1910,1,0,2,20210929,2,1,1,1330,951,762,729,664,598,593,589,610,730,726,619,467,338,246,187,141,80,54,47,43,90,178,684,8901,11456
25000,220,1,1910,1,0,2,20210929,2,1,2,470,438,529,612,622,578,584,645,633,739,782,806,843,796,823,911,699,484,451,500,471,494,475,497,7438,14882
25000,220,1,1910,1,0,2,20210929,2,2,1,694,589,552,600,597,576,593,822,1067,1249,1289,978,682,469,285,167,173,112,86,69,65,104,152,326,9606,12296
25000,220,1,1910,1,0,2,20210929,2,2,2,600,459,456,563,478,475,435,437,474,434,443,396,469,462,530,729,1037,819,984,1174,1138,1046,1011,760,5650,15809
25000,230,1,1910,1,0,2,20210929,2,1,1,1114,1028,795,728,692,632,629,639,649,747,667,608,415,341,250,165,131,79,54,45,47,91,127,527,8928,11200
