ìsìπï{åßéwíËésÉRÅ[Éh,åí ó í≤ç∏íPà ãÊä‘î‘çÜ,ìπòHéÌï ,òHê¸î‘çÜ,óﬂòaÇRîNìxí≤ç∏åí ó äœë™ÅEîÒäœë™ÇÃï ,å¬ï í≤ç∏äœë™íläàópÇÃï ,ÇPÇQÅEÇQÇSéûä‘äœë™ÇÃï ,åí ó äœë™îNåéì˙,ìVåÛ,è„ÇËÅEâ∫ÇËÇÃï ,é‘éÌãÊï™,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇVéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇWéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇXéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇSéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇTéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇUéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇVéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇWéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇXéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇSéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇTéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇUéûë‰,íãä‘ÇPÇQéûä‘é©ìÆé‘óﬁåí ó Åië‰Åj,ÇQÇSéûä‘é©ìÆé‘óﬁåí ó Åië‰Åj
42000,10,1,1311,1,0,2,20210929,1,1,1,282,294,352,325,344,348,306,389,452,445,439,295,229,111,74,49,24,16,13,8,3,13,32,157,4271,5000
42000,10,1,1311,1,0,2,20210929,1,1,2,104,123,146,166,149,120,97,103,140,97,92,69,68,45,57,44,30,35,31,23,27,36,31,70,1406,1903
42000,10,1,1311,1,0,2,20210929,1,2,1,363,380,373,317,345,345,268,288,387,381,365,335,212,142,76,67,36,27,12,5,9,5,21,145,4147,4904
42000,10,1,1311,1,0,2,20210929,1,2,2,151,144,105,77,89,93,86,89,71,79,67,76,83,55,51,31,73,52,62,64,67,86,105,161,1127,2017
42000,20,1,1311,1,0,2,20210929,1,1,1,478,426,435,434,430,414,353,453,493,517,518,383,238,152,85,56,27,19,22,7,9,17,45,280,5334,6291
42000,20,1,1311,1,0,2,20210929,1,1,2,115,153,178,158,142,118,100,112,124,109,92,75,66,51,56,36,38,35,33,29,37,35,39,83,1476,2014
42000,20,1,1311,1,0,2,20210929,1,2,1,451,477,420,407,348,416,343,357,470,511,499,465,288,184,86,90,46,27,20,8,12,7,22,209,5164,6163
42000,20,1,1311,1,0,2,20210929,1,2,2,181,146,138,90,104,97,96,98,92,88,73,76,86,59,52,27,64,49,60,64,62,84,98,144,1279,2128
42000,30,1,1311,1,0,2,20210929,1,1,1,478,426,435,434,430,414,353,453,493,517,518,383,238,152,85,56,27,19,22,7,9,17,45,280,5334,6291
42000,30,1,1311,1,0,2,20210929,1,1,2,115,153,178,158,142,118,100,112,124,109,92,75,66,51,56,36,38,35,33,29,37,35,39,83,1476,2014
42000,30,1,1311,1,0,2,20210929,1,2,1,451,477,420,407,348,416,343,357,470,511,499,465,288,184,86,90,46,27,20,8,12,7,22,209,5164,6163
42000,30,1,1311,1,0,2,20210929,1,2,2,181,146,138,90,104,97,96,98,92,88,73,76,86,59,52,27,64,49,60,64,62,84,98,144,1279,2128
42000,40,1,1311,1,0,2,20210929,1,1,1,726,656,581,545,503,515,451,466,529,593,683,563,374,212,138,83,42,31,25,12,9,16,61,327,6811,8141
42000,40,1,1311,1,0,2,20210929,1,1,2,133,199,216,171,151,116,120,138,144,130,112,97,80,44,34,30,32,32,40,30,40,38,41,110,1727,2278
42000,40,1,1311,1,0,2,20210929,1,2,1,865,674,502,463,437,478,443,464,583,616,712,642,395,226,110,103,43,33,14,10,11,6,39,375,6879,8244
42000,40,1,1311,1,0,2,20210929,1,2,2,193,172,126,107,135,138,101,121,119,120,84,102,80,63,48,24,52,53,51,61,60,88,107,156,1518,2361
42000,50,1,1311,1,0,2,20210929,1,1,1,877,764,635,633,556,585,530,542,591,678,808,699,478,248,142,99,51,30,27,14,8,18,65,357,7898,9435
42000,50,1,1311,1,0,2,20210929,1,1,2,153,214,224,178,149,114,129,157,135,132,116,94,87,47,32,34,31,35,40,29,44,36,40,121,1795,2371
42000,50,1,1311,1,0,2,20210929,1,2,1,1108,834,533,539,497,516,485,512,630,717,846,735,458,277,156,107,43,41,20,10,8,11,47,426,7952,9556
42000,50,1,1311,1,0,2,20210929,1,2,2,202,185,128,121,129,141,111,116,122,122,95,102,87,64,54,28,47,55,53,57,60,73,108,153,1574,2413
42000,60,1,1311,1,0,2,20210929,1,1,1,877,764,635,633,556,585,530,542,591,678,808,699,478,248,142,99,51,30,27,14,8,18,65,357,7898,9435
42000,60,1,1311,1,0,2,20210929,1,1,2,153,214,224,178,149,114,129,157,135,132,116,94,87,47,32,34,31,35,40,29,44,36,40,121,1795,2371
42000,60,1,1311,1,0,2,20210929,1,2,1,1108,834,533,539,497,516,485,512,630,717,846,735,458,277,156,107,43,41,20,10,8,11,47,426,7952,9556
42000,60,1,1311,1,0,2,20210929,1,2,2,202,185,128,121,129,141,111,116,122,122,95,102,87,64,54,28,47,55,53,57,60,73,108,153,1574,2413
42000,70,1,1311,1,0,2,20210929,1,1,1,1134,843,661,639,597,566,511,495,578,644,818,651,420,237,139,86,47,28,22,16,7,18,65,401,8137,9623
42000,70,1,1311,1,0,2,20210929,1,1,2,120,138,147,142,115,94,101,109,106,86,95,44,54,42,25,22,27,20,27,19,20,20,26,95,1297,1694
42000,70,1,1311,1,0,2,20210929,1,2,1,1029,767,582,531,454,561,535,557,698,770,1016,875,522,312,182,105,53,37,18,14,7,14,39,405,8375,10083
