ìsìπï{åßéwíËésÉRÅ[Éh,åí ó í≤ç∏íPà ãÊä‘î‘çÜ,ìπòHéÌï ,òHê¸î‘çÜ,óﬂòaÇRîNìxí≤ç∏åí ó äœë™ÅEîÒäœë™ÇÃï ,å¬ï í≤ç∏äœë™íläàópÇÃï ,ÇPÇQÅEÇQÇSéûä‘äœë™ÇÃï ,åí ó äœë™îNåéì˙,ìVåÛ,è„ÇËÅEâ∫ÇËÇÃï ,é‘éÌãÊï™,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇVéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇWéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇXéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇSéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇTéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇUéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇVéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇWéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇXéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇSéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇTéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇUéûë‰,íãä‘ÇPÇQéûä‘é©ìÆé‘óﬁåí ó Åië‰Åj,ÇQÇSéûä‘é©ìÆé‘óﬁåí ó Åië‰Åj
9000,10,1,1040,1,0,2,20210929,1,1,1,689,682,616,634,716,996,1216,1830,2414,2465,2123,1371,949,586,339,190,149,97,60,49,46,88,221,507,15752,19033
9000,10,1,1040,1,0,2,20210929,1,1,2,428,534,693,798,732,622,607,678,719,646,586,484,464,471,432,373,492,399,438,416,408,455,386,420,7527,12681
9000,10,1,1040,1,0,2,20210929,1,2,1,1809,1534,1294,1257,1324,1053,832,736,783,774,814,678,512,394,283,175,142,108,66,68,95,169,435,1438,12888,16773
9000,10,1,1040,1,0,2,20210929,1,2,2,642,597,637,711,692,685,593,542,564,505,425,408,398,504,475,553,544,423,351,378,403,512,583,665,7001,12790
9000,20,1,1040,1,0,2,20210929,1,1,1,667,670,603,669,772,960,1094,1649,2138,2183,1820,1226,880,526,306,180,127,86,52,51,45,76,168,459,14451,17407
9000,20,1,1040,1,0,2,20210929,1,1,2,407,499,657,736,684,603,559,680,667,576,556,467,430,433,411,374,508,390,406,392,396,409,353,381,7091,11974
9000,20,1,1040,1,0,2,20210929,1,2,1,1710,1449,1177,1123,1198,946,818,726,790,771,834,671,472,342,260,166,120,87,55,63,90,167,382,1258,12213,15675
9000,20,1,1040,1,0,2,20210929,1,2,2,613,557,611,670,657,598,547,525,538,519,413,390,370,493,476,550,545,450,325,354,401,497,544,636,6638,12279
9000,30,1,1040,1,0,2,20210929,1,1,1,738,749,630,729,808,999,1143,1703,2181,2212,1834,1252,895,535,306,181,127,86,52,52,47,73,180,470,14978,17982
9000,30,1,1040,1,0,2,20210929,1,1,2,417,501,680,757,699,624,572,703,686,563,566,494,437,424,417,378,505,387,419,399,401,400,349,397,7262,12175
9000,30,1,1040,1,0,2,20210929,1,2,1,1731,1482,1209,1138,1192,979,840,768,815,793,888,703,512,361,272,173,117,94,60,61,88,162,366,1237,12538,16041
9000,30,1,1040,1,0,2,20210929,1,2,2,619,581,615,677,671,618,581,531,547,539,411,407,363,488,493,556,542,458,316,366,395,485,556,648,6797,12463
9000,40,1,1040,1,0,2,20210929,1,1,1,1063,951,814,893,1030,1167,1348,1868,2251,2327,1997,1394,1001,615,336,215,148,105,61,59,56,81,181,597,17103,20558
9000,40,1,1040,1,0,2,20210929,1,1,2,461,520,672,785,794,703,659,755,767,624,603,530,463,500,432,455,543,423,460,452,454,426,415,420,7873,13316
9000,40,1,1040,1,0,2,20210929,1,2,1,1943,1673,1381,1331,1304,1144,979,964,1044,1052,1173,920,671,460,305,210,125,111,76,68,91,176,383,1325,14908,18909
9000,40,1,1040,1,0,2,20210929,1,2,2,699,612,668,736,690,727,620,575,595,566,455,458,388,520,558,580,550,527,372,401,430,555,642,737,7401,13661
9000,50,1,1040,1,0,2,20210929,1,1,1,1116,1005,860,870,1076,1159,1265,1661,1950,2014,1878,1386,1001,592,327,215,143,107,59,59,56,86,188,577,16240,19650
9000,50,1,1040,1,0,2,20210929,1,1,2,467,486,678,769,761,687,649,721,722,621,585,521,456,507,435,475,518,443,465,443,437,426,379,392,7667,13043
9000,50,1,1040,1,0,2,20210929,1,2,1,1800,1576,1367,1291,1296,1168,974,992,1057,1097,1189,985,673,461,296,212,119,112,86,58,95,171,314,1081,14792,18470
